crash_year,hour_of_day,latitude,longitude
2012,12,40 07:27.794,75 00:54.333
2012,16,40 03:20.764,75 09:31.951
2012,21,39 58:20.419,75 15:09.985
2012,14,40 01:22.949,75 08:13.476
2012,6,40 02:49.290,75 04:56.870
2012,15,40 01:26.205,75 08:36.052
2012,18,40 04:10.461,75 04:08.725
2012,19,40 00:11.393,75 09:08.837
2012,13,39 55:14.210,75 12:51.638
2012,2,40 01:42.531,75 03:28.266
2012,21,40 01:45.310,75 05:23.878
2012,8,39 54:32.511,75 14:30.820
2012,19,40 00:16.549,75 10:36.938
2012,10,39 58:15.114,75 14:57.159
2012,13,39 59:26.841,75 06:06.745
2012,8,40 05:48.800,74 58:27.644
2012,16,39 57:51.348,75 10:44.210
2012,20,39 54:42.975,75 10:18.859
2012,0,40 01:55.624,75 08:00.542
2012,18,40 02:17.667,75 01:42.362
2012,8,40 02:59.552,74 59:33.940
2012,10,39 56:31.909,75 08:44.271
2012,12,40 00:13.290,75 10:51.870
2012,12,39 56:35.161,75 11:34.403
2012,8,39 56:47.377,75 11:19.403
2012,10,40 01:11.746,75 09:31.924
2012,9,39 57:29.061,75 09:44.627
2012,16,39 57:14.936,75 12:09.948
2012,2,40 01:48.341,75 05:17.340
2012,10,40 00:46.079,75 10:28.070
2012,4,39 58:13.733,75 13:32.193
2012,6,40 00:03.749,75 04:44.602
2012,20,40 02:07.699,75 02:00.963
2012,12,39 57:53.258,75 10:08.727
2012,16,39 55:04.698,75 12:36.401
2012,23,39 55:59.996,75 08:36.922
2012,6,40 06:00.982,74 58:49.692
2012,6,40 06:06.588,75 01:38.906
2012,8,39 59:46.270,75 11:45.360
2012,13,40 03:04.611,75 05:55.381
2012,20,40 07:24.315,75 00:54.112
2012,12,40 02:04.528,75 02:41.665
2012,2,39 57:28.191,75 08:50.065
2012,11,40 03:19.965,75 04:07.485
2012,13,39 57:12.850,75 10:23.484
2012,16,40 01:14.367,75 09:23.223
2012,15,39 56:25.735,75 13:52.856
2012,99,39 55:57.201,75 09:33.213
2012,16,39 56:00.357,75 08:42.426
2012,21,40 03:47.174,75 09:20.390
2012,6,40 02:32.806,75 01:30.932
2012,0,40 02:39.378,75 01:05.646
2012,5,39 58:49.286,75 12:20.241
2012,13,39 58:17.120,75 15:38.880
2012,17,39 56:45.250,75 11:01.265
2012,14,40 03:36.388,75 02:46.694
2012,17,39 58:20.955,75 10:02.588
2012,15,40 02:46.270,75 03:26.692
2012,10,40 01:53.342,75 08:27.225
2012,13,40 01:00.864,75 03:02.362
2012,14,40 02:03.403,75 04:28.523
2012,23,40 03:22.935,75 09:09.367
2012,21,39 57:57.103,75 08:12.316
2012,22,39 55:40.490,75 11:14.888
2012,18,39 53:09.740,75 14:35.836
2012,13,40 02:43.174,75 13:21.699
2012,7,40 00:14.940,75 08:19.809
2012,2,40 00:58.741,75 07:56.895
2012,10,39 57:38.977,75 09:22.766
2012,7,39 57:34.432,75 11:49.800
2012,17,39 56:38.086,75 10:03.097
2012,18,40 03:22.903,75 04:30.486
2012,17,39 55:23.732,75 13:14.087
2012,19,39 59:27.217,75 09:18.473
2012,11,39 58:20.706,75 13:02.730
2012,21,40 02:50.849,75 00:50.507
2012,19,39 57:16.479,75 11:37.320
2012,11,40 02:19.838,75 10:17.839
2012,15,39 54:51.182,75 10:18.543
2012,2,39 59:56.148,75 08:35.257
2012,9,39 57:29.451,75 09:51.381
2012,2,40 01:25.807,75 01:55.284
2012,14,39 56:45.702,75 08:33.008
2012,17,40 01:57.160,75 11:23.310
2012,15,39 55:11.139,75 09:49.255
2012,13,39 59:25.922,75 06:04.413
2012,99,40 01:23.210,75 07:26.428
2012,18,40 02:17.111,75 00:37.726
2012,16,40 04:21.817,75 03:14.838
2012,18,40 00:16.952,75 04:39.395
2012,14,39 58:10.827,75 11:11.115
2012,12,40 06:51.959,74 59:15.595
2012,8,40 01:49.177,75 07:54.609
2012,16,39 54:11.257,75 14:44.408
2012,13,40 07:49.820,75 00:42.110
2012,4,39 57:35.697,75 10:44.858
2012,6,40 01:31.509,75 01:43.833
2012,18,39 53:57.167,75 10:01.426
2012,11,39 57:16.077,75 12:19.215
2012,9,39 58:30.200,75 07:16.700
2012,12,40 02:46.500,75 01:28.574
2012,17,40 04:27.539,75 02:05.367
2012,17,40 02:06.958,75 13:18.733
2012,17,40 05:57.235,74 59:43.576
2012,9,39 59:55.332,75 07:48.982
2012,12,40 02:48.955,75 03:47.016
2012,8,39 58:46.722,75 08:27.679
2012,9,40 01:55.423,75 12:28.389
2012,15,40 00:24.019,75 09:21.293
2012,20,40 02:20.304,75 00:31.378
2012,17,39 59:31.556,75 07:04.814
2012,22,40 03:57.202,75 10:35.464
2012,12,39 59:06.525,75 09:35.319
2012,21,40 01:03.164,75 09:01.307
2012,6,39 55:15.490,75 08:35.911
2012,18,39 57:49.219,75 11:24.233
2012,19,39 59:42.965,75 13:05.593
2012,2,40 04:30.943,75 04:24.500
2012,20,40 07:53.956,75 00:43.926
2012,21,40 02:07.762,75 13:02.189
2012,19,40 00:32.335,75 08:11.486
2012,23,40 00:30.014,75 11:26.055
2012,2,39 57:38.804,75 09:34.408
2012,99,40 02:10.154,75 04:42.470
2012,23,40 03:57.202,75 10:35.464
2012,17,40 01:38.846,75 03:44.583
2012,7,39 58:27.199,75 15:19.314
2012,12,40 07:11.466,75 01:02.573
2012,14,40 01:45.937,75 10:07.762
2012,6,40 06:24.086,75 02:07.299
2012,20,39 53:36.363,75 11:45.936
2012,19,40 00:01.206,75 08:34.182
2012,11,40 00:45.170,75 03:29.345
2012,17,40 00:23.408,75 05:19.277
2012,19,39 55:19.068,75 14:08.461
2012,10,39 59:44.430,75 07:33.394
2012,15,40 04:02.910,74 59:18.490
2012,14,40 01:02.392,75 06:58.530
2012,99,39 59:24.820,75 11:12.182
2012,2,40 01:48.053,75 06:10.436
2012,9,40 04:50.196,75 04:34.496
2012,16,39 57:16.279,75 10:51.786
2012,3,39 53:57.999,75 09:51.104
2012,5,40 01:40.710,75 05:56.969
2012,99,39 58:56.686,75 11:12.098
2012,9,40 00:29.373,75 04:19.136
2012,22,39 57:59.598,75 11:14.825
2012,8,40 05:51.951,75 00:43.901
2012,20,39 57:16.308,75 08:58.375
2012,9,40 02:20.190,75 01:59.170
2012,17,39 54:39.567,75 13:20.799
2012,12,39 56:58.617,75 11:02.575
2012,13,39 58:29.722,75 14:06.187
2012,16,39 58:53.180,75 07:39.465
2012,99,40 02:06.255,75 10:45.191
2012,6,40 01:19.450,75 02:17.848
2012,18,39 57:30.789,75 10:05.639
2012,2,40 01:00.066,75 03:40.105
2012,16,39 59:36.639,75 09:45.835
2012,7,40 02:25.573,75 03:17.823
2012,10,39 55:52.058,75 13:03.523
2012,10,39 59:11.933,75 08:47.141
2012,15,39 55:16.534,75 11:37.851
2012,18,40 00:56.299,75 10:12.352
2012,15,40 03:58.338,75 03:01.612
2012,11,39 54:20.727,75 11:38.377
2012,14,39 59:59.405,75 07:59.048
2012,19,39 57:19.263,75 11:59.801
2012,11,39 57:33.231,75 10:25.314
2012,17,40 02:29.839,75 03:51.611
2012,18,39 59:31.744,75 12:05.913
2012,13,40 05:06.056,75 02:11.064
2012,10,39 53:05.653,75 15:01.776
2012,8,40 03:13.772,75 05:10.794
2012,7,40 01:23.700,75 04:36.637
2012,14,40 03:14.351,75 02:56.006
2012,16,40 02:47.619,75 07:24.693
2012,9,39 55:00.970,75 12:57.138
2012,2,39 56:45.926,75 11:54.625
2012,2,39 56:28.421,75 12:33.849
2012,18,39 55:25.281,75 09:51.624
2012,19,40 02:00.563,75 04:18.394
2012,13,39 59:19.860,75 06:20.514
2012,15,39 55:20.731,75 13:23.335
2012,14,39 58:01.120,75 09:37.224
2012,15,40 00:02.582,75 12:55.856
2012,17,39 58:11.635,75 12:41.442
2012,18,40 01:15.369,75 08:12.336
2012,10,39 59:09.093,75 05:35.410
2012,9,40 04:51.077,75 01:43.585
2012,16,39 55:24.268,75 11:18.383
2012,12,40 00:16.747,75 08:25.731
2012,10,39 55:21.975,75 14:18.329
2012,4,39 56:11.569,75 11:57.982
2012,22,39 56:47.166,75 10:46.214
2012,2,39 58:36.754,75 06:48.199
2012,12,39 58:33.078,75 07:12.081
2012,20,39 57:59.382,75 14:21.069
2012,4,40 01:43.093,75 07:37.239
2012,16,39 54:24.087,75 08:59.386
2012,8,40 00:48.808,75 04:07.229
2012,15,39 57:42.285,75 14:19.698
2012,18,39 57:59.037,75 12:27.246
2012,7,40 03:50.623,75 14:22.284
2012,99,40 02:17.304,75 07:48.547
2012,16,39 56:22.606,75 11:19.381
2012,19,39 59:52.486,75 07:29.115
2012,15,40 02:37.903,75 08:45.124
2012,23,39 57:56.313,75 08:13.416
2012,21,39 59:27.467,75 09:18.865
2012,12,40 02:24.878,75 04:55.236
2012,19,40 01:21.860,75 05:28.237
2012,5,40 00:35.546,75 08:36.369
2012,10,40 04:47.130,75 01:28.540
2012,4,39 57:53.888,75 13:23.685
2012,20,40 02:35.999,75 09:40.854
2012,16,40 02:24.252,75 04:05.674
2012,22,39 58:26.987,75 07:59.978
2012,16,39 56:43.746,75 10:47.442
2012,15,40 03:33.019,75 09:30.261
2012,8,40 01:12.005,75 09:07.946
2012,0,39 59:18.052,75 06:09.525
2012,15,40 04:27.021,75 00:59.628
2012,5,39 57:02.059,75 13:17.068
2012,8,40 04:44.168,75 04:11.025
2012,9,40 02:00.272,75 03:41.486
2012,3,40 01:02.392,75 06:58.530
2012,19,40 01:20.036,75 04:52.254
2012,23,39 54:59.607,75 14:44.785
2012,16,40 00:15.118,75 05:57.764
2012,10,39 56:45.520,75 11:03.285
2012,7,40 05:20.700,75 02:44.010
2012,2,40 01:38.623,75 11:33.155
2012,7,39 56:23.504,75 11:45.966
2012,22,39 56:41.495,75 08:33.895
2012,14,39 58:23.293,75 08:54.175
2012,2,39 56:43.949,75 08:31.011
2012,11,40 03:38.559,75 05:11.115
2012,19,40 01:36.505,75 05:50.523
2012,16,40 05:36.345,74 57:43.771
2012,11,40 04:50.725,75 01:42.964
2012,15,40 00:17.589,75 09:14.000
2012,12,40 03:23.118,75 03:12.017
2012,19,39 57:43.344,75 13:42.009
2012,22,40 03:48.340,75 11:01.019
2012,99,39 59:42.637,75 09:45.622
2012,99,40 01:33.550,75 07:19.144
2012,16,39 56:44.167,75 11:25.033
2012,16,39 57:39.809,75 08:41.875
2012,10,39 58:11.023,75 08:29.769
2012,19,40 04:25.381,75 05:15.417
2012,6,39 56:02.004,75 08:57.397
2012,15,40 02:07.817,75 04:11.352
2012,7,40 06:25.286,75 03:21.250
2012,12,40 01:16.536,75 08:49.556
2012,19,39 59:45.654,75 08:02.151
2012,19,39 55:03.907,75 14:34.101
2012,13,40 04:46.405,75 04:58.116
2012,19,40 00:17.718,75 10:43.298
2012,9,39 59:20.627,75 05:22.626
2012,15,40 01:23.210,75 07:26.428
2012,16,40 02:31.538,75 08:15.817
2012,14,40 06:09.800,75 00:33.600
2012,18,40 02:58.996,75 10:18.239
2012,99,40 01:45.094,75 07:21.831
2012,0,39 58:10.746,75 12:41.274
2012,9,39 58:25.181,75 12:31.951
2012,14,40 01:47.421,75 06:15.635
2012,23,39 58:48.504,75 06:18.408
2012,7,40 00:16.318,75 07:55.437
2012,0,39 54:57.913,75 14:09.812
2012,14,40 01:36.448,75 03:22.938
2012,19,39 56:36.308,75 09:18.932
2012,99,40 00:22.864,75 05:22.270
2012,14,40 01:35.520,75 05:41.555
2012,6,39 55:54.275,75 11:59.491
2012,12,40 04:50.820,75 01:42.117
2012,17,39 57:46.845,75 13:24.787
2012,0,40 02:17.300,75 08:38.960
2012,15,39 54:00.835,75 09:28.013
2012,18,40 00:48.808,75 04:07.229
2012,16,39 57:29.451,75 09:51.381
2012,99,39 58:19.148,75 14:06.874
2012,8,40 02:19.838,75 10:17.839
2012,15,39 53:33.087,75 11:50.412
2012,6,39 55:27.728,75 10:10.600
2012,13,40 01:44.075,75 06:02.097
2012,21,40 03:02.755,75 08:55.321
2012,9,39 57:42.715,75 10:56.626
2012,2,40 00:27.734,75 06:10.133
2012,1,40 00:41.830,75 03:37.839
2012,17,39 58:12.672,75 11:33.683
2012,9,39 57:27.711,75 13:53.176
2012,13,39 58:56.949,75 08:21.739
2012,17,40 00:20.641,75 05:57.977
2012,21,40 02:10.204,75 04:50.177
2012,9,40 03:11.626,75 08:19.489
2012,15,39 58:54.047,75 10:51.450
2012,22,40 03:07.828,75 05:35.123
2012,15,40 06:09.066,75 01:43.398
2012,12,39 59:06.447,75 12:55.901
2012,7,39 58:52.370,75 06:09.267
2012,17,40 01:18.741,75 03:03.994
2012,18,40 04:11.607,75 04:24.376
2012,13,40 02:08.569,75 07:29.698
2012,11,39 58:10.379,75 08:22.482
2012,9,40 06:13.282,75 00:10.483
2012,12,39 57:02.085,75 09:42.069
2012,19,40 02:09.349,75 07:35.780
2012,99,40 02:07.098,75 05:00.981
2012,15,40 00:54.969,75 08:59.749
2012,15,39 55:57.143,75 08:43.160
2012,13,39 56:45.539,75 08:32.074
2012,10,40 03:29.512,75 08:25.526
2012,0,39 58:52.636,75 08:13.239
2012,19,39 56:40.971,75 14:36.309
2012,0,40 00:58.232,75 12:18.035
2012,14,40 03:50.885,75 03:05.549
2012,13,39 57:16.505,75 12:22.873
2012,1,40 01:47.862,75 05:14.656
2012,19,40 03:00.661,74 59:33.589
2012,9,40 02:46.312,75 03:26.764
2012,3,40 02:10.239,75 05:16.511
2012,21,39 57:32.119,75 09:24.206
2012,1,40 05:09.676,74 58:12.680
2012,0,39 57:20.808,75 09:32.558
2012,15,39 56:44.449,75 11:23.815
2012,17,39 56:34.396,75 08:35.358
2012,0,40 01:28.079,75 08:52.528
2012,14,40 02:34.648,75 06:02.804
2012,14,39 56:51.748,75 11:55.037
2012,23,39 55:05.626,75 08:52.528
2012,5,40 01:45.681,75 10:16.194
2012,7,39 55:28.520,75 09:07.473
2012,15,39 56:11.288,75 08:39.534
2012,99,40 00:05.065,75 13:23.851
2012,8,40 02:58.768,75 09:37.864
2012,12,40 05:57.217,74 58:41.404
2012,11,39 54:49.397,75 11:31.830
2012,10,39 59:39.339,75 07:14.593
2012,9,40 05:05.783,75 01:29.393
2012,0,40 00:45.290,75 04:23.140
2012,13,40 03:17.807,75 10:48.824
2012,13,40 01:39.231,75 11:29.113
2012,17,39 58:18.668,75 10:03.227
2012,22,39 57:45.906,75 08:22.234
2012,16,40 02:06.879,75 10:26.462
2012,2,40 02:04.623,75 06:58.399
2012,22,39 57:25.598,75 09:24.570
2012,7,39 57:47.143,75 11:23.844
2012,17,40 01:51.212,75 06:15.519
2012,0,39 57:47.584,75 10:37.667
2012,12,40 02:10.516,75 01:32.995
2012,13,39 57:26.108,75 09:25.891
2012,11,39 59:40.445,75 05:40.110
2012,8,39 55:50.268,75 10:10.109
2012,15,39 57:24.462,75 14:38.029
2012,12,39 58:43.997,75 07:06.856
2012,11,39 57:57.007,75 14:45.791
2012,14,39 58:01.505,75 11:18.117
2012,7,40 02:05.186,75 03:50.431
2012,17,40 00:16.426,75 07:48.082
2012,17,39 53:25.696,75 14:42.046
2012,21,40 03:47.739,75 08:21.676
2012,9,39 56:34.785,75 08:41.118
2012,23,40 01:41.450,75 02:20.031
2012,22,39 59:24.423,75 12:19.196
2012,15,40 00:34.062,75 12:19.157
2012,15,40 00:30.523,75 12:40.023
2012,16,40 04:05.455,75 10:26.738
2012,15,40 01:42.849,75 12:37.093
2012,1,39 59:38.150,75 09:16.063
2012,19,40 04:50.725,75 01:42.964
2012,18,40 02:09.368,75 10:29.489
2012,22,40 00:05.187,75 06:34.192
2012,0,40 03:24.532,75 02:49.228
2012,0,40 01:46.545,75 06:13.959
2012,19,39 58:29.787,75 07:02.855
2012,10,39 57:34.457,75 10:31.442
2012,13,40 00:27.048,75 07:41.046
2012,17,39 57:25.867,75 12:07.023
2012,9,39 57:37.519,75 09:23.090
2012,8,39 57:21.005,75 11:29.595
2012,9,40 02:51.226,75 10:02.578
2012,99,39 57:48.232,75 11:13.616
2012,17,39 59:38.856,75 14:29.980
2012,16,40 01:22.179,75 02:11.338
2012,17,39 59:00.360,75 05:51.762
2012,3,40 02:50.956,75 05:30.725
2012,7,40 00:02.427,75 11:41.193
2012,17,39 59:38.577,75 14:29.837
2012,15,39 59:56.501,75 07:59.702
2012,10,39 59:08.735,75 06:41.576
2012,99,40 07:25.727,75 00:54.828
2012,99,39 54:18.967,75 11:41.012
2012,16,39 57:30.637,75 09:56.095
2012,20,40 02:28.972,75 02:56.460
2012,1,39 54:34.940,75 10:22.332
2012,2,39 55:45.613,75 14:27.356
2012,10,40 01:12.744,75 06:31.634
2012,17,39 59:23.269,75 15:02.807
2012,11,40 01:52.197,75 05:22.808
2012,23,40 01:13.810,75 09:19.417
2012,16,39 58:19.726,75 07:29.308
2012,11,39 59:43.731,75 06:32.155
2012,8,39 59:12.858,75 13:56.077
2012,18,39 59:07.080,75 12:43.680
2012,7,39 56:38.950,75 12:30.355
2012,11,39 59:37.010,75 06:26.272
2012,22,39 58:41.360,75 16:25.394
2012,17,39 59:02.996,75 14:43.833
2012,14,39 56:30.976,75 12:49.989
2012,22,39 57:22.004,75 12:21.970
2012,99,40 00:01.684,75 07:10.714
2012,17,40 03:19.188,75 03:53.132
2012,21,40 00:24.473,75 07:53.030
2012,4,40 01:04.340,75 12:40.897
2012,20,39 55:35.274,75 10:46.340
2012,16,40 01:24.796,75 07:59.561
2012,17,40 06:23.287,74 59:55.982
2012,9,39 58:11.208,75 11:13.981
2012,17,39 56:42.709,75 13:03.813
2012,15,40 00:36.513,75 11:59.114
2012,3,40 02:00.247,75 06:03.891
2012,6,40 00:11.487,75 08:12.368
2012,99,39 56:09.524,75 08:48.533
2012,2,40 03:06.785,75 03:01.974
2012,7,40 02:28.457,75 05:17.596
2012,15,40 02:16.937,75 04:04.982
2012,0,39 55:01.224,75 14:46.392
2012,19,40 07:10.632,75 00:31.370
2012,14,39 59:06.486,75 10:11.640
2012,21,39 59:59.643,75 11:42.065
2012,3,39 56:34.638,75 10:02.618
2012,0,40 03:23.591,75 01:31.244
2012,19,39 56:06.424,75 13:03.244
2012,8,40 02:57.370,75 00:05.580
2012,8,40 02:12.235,75 03:52.193
2012,15,40 02:23.117,75 06:32.718
2012,2,40 00:41.926,75 09:47.237
2012,20,40 04:44.486,75 01:30.863
2012,1,40 02:47.166,75 04:10.318
2012,20,39 57:51.984,75 08:03.331
2012,9,40 04:01.568,75 11:44.639
2012,17,39 57:21.990,75 13:06.934
2012,7,39 57:23.363,75 09:57.652
2012,8,39 57:56.541,75 11:10.305
2012,15,39 53:52.249,75 12:40.891
2012,16,40 05:27.543,75 01:57.617
2012,14,39 55:08.589,75 12:22.596
2012,19,39 57:59.428,75 12:52.091
2012,14,39 59:46.168,75 07:23.898
2012,12,39 56:39.836,75 10:43.474
2012,18,39 58:25.156,75 12:32.179
2012,6,40 02:43.620,75 04:47.397
2012,12,39 53:40.603,75 14:12.181
2012,14,39 55:56.516,75 09:33.439
2012,23,39 57:59.824,75 13:40.635
2012,11,39 59:28.683,75 07:52.888
2012,13,39 59:03.987,75 08:30.724
2012,14,40 01:39.971,75 05:32.545
2012,9,39 58:38.276,75 15:02.264
2012,6,40 00:54.748,75 08:49.919
2012,14,40 02:49.197,75 03:04.993
2012,17,40 00:21.680,75 12:49.340
2012,15,39 58:32.955,75 07:09.465
2012,23,39 53:49.395,75 11:21.422
2012,15,39 57:53.209,75 08:16.797
2012,12,40 00:59.814,75 08:49.815
2012,13,40 00:40.881,75 04:37.243
2012,23,40 01:40.383,75 05:58.721
2012,99,40 00:24.677,75 04:56.453
2012,8,39 56:58.689,75 10:33.495
2012,19,39 57:12.504,75 08:23.145
2012,11,39 56:54.970,75 10:03.935
2012,11,39 59:36.065,75 05:49.115
2012,22,39 59:05.715,75 14:13.549
2012,10,40 03:43.462,75 02:47.112
2012,2,40 02:04.570,75 02:17.336
2012,1,40 00:01.031,75 13:42.045
2012,12,40 01:01.869,75 10:52.975
2012,16,39 57:22.420,75 09:45.641
2012,21,39 59:23.708,75 11:03.808
2012,19,40 03:48.904,75 03:55.594
2012,17,39 58:10.092,75 08:22.485
2012,5,39 58:25.595,75 12:28.155
2012,21,40 01:30.883,75 06:33.296
2012,7,39 59:00.430,75 06:19.637
2012,19,39 55:17.381,75 11:27.929
2012,15,39 56:06.392,75 13:05.771
2012,13,40 05:18.096,75 02:38.680
2012,11,40 03:15.517,75 02:58.198
2012,15,39 55:22.612,75 10:41.645
2012,10,39 58:02.591,75 07:56.249
2012,13,40 06:43.174,75 01:38.791
2012,7,40 04:50.556,75 04:04.226
2012,1,39 56:33.890,75 11:36.136
2012,99,40 04:53.362,75 02:14.838
2012,16,39 58:58.124,75 14:29.600
2012,20,39 56:44.732,75 10:00.371
2012,12,39 55:44.014,75 08:48.098
2012,22,40 06:00.114,75 01:48.126
2012,18,40 06:46.173,74 59:23.960
2012,20,40 04:00.464,75 10:41.149
2012,7,39 57:35.399,75 10:42.496
2012,15,39 58:48.907,75 11:51.245
2012,23,40 02:29.158,75 02:26.926
2012,99,40 05:29.941,74 57:56.517
2012,7,39 59:23.747,75 06:27.510
2012,18,40 02:32.362,75 01:32.162
2012,99,40 02:19.640,75 07:25.924
2012,19,40 00:41.454,75 06:28.836
2012,6,40 05:57.235,74 59:43.576
2012,18,40 02:56.800,75 03:44.318
2012,11,39 57:37.092,75 08:20.094
2012,99,39 59:40.876,75 04:42.946
2012,17,39 58:30.969,75 10:59.930
2012,15,39 59:41.993,75 11:31.551
2012,15,39 54:57.347,75 14:42.963
2012,11,40 03:34.246,75 03:07.165
2012,13,39 56:15.968,75 10:27.284
2012,6,39 58:47.299,75 12:17.181
2012,8,39 59:44.293,75 06:08.359
2012,20,40 01:43.578,75 10:00.676
2012,15,40 04:18.848,75 00:44.930
2012,16,40 01:28.137,75 07:51.454
2012,20,39 56:45.011,75 08:33.154
2012,9,40 03:48.698,75 10:11.388
2012,20,39 54:50.283,75 13:17.303
2012,99,39 58:30.167,75 11:14.218
2012,21,40 02:05.924,75 11:18.304
2012,11,40 02:25.150,75 00:21.776
2012,11,39 59:16.781,75 06:21.368
2012,13,40 02:57.437,74 59:44.182
2012,15,39 56:09.391,75 13:24.538
2012,17,39 57:35.399,75 10:42.496
2012,5,39 57:27.542,75 09:44.544
2012,1,39 54:59.788,75 09:32.399
2012,12,39 54:58.334,75 13:39.810
2012,22,39 59:03.735,75 15:11.829
2012,2,40 00:40.607,75 10:59.349
2012,0,40 01:44.759,75 07:19.163
2012,21,40 01:22.061,75 09:32.460
2012,20,39 59:40.673,75 05:40.311
2012,23,39 59:07.141,75 12:44.788
2012,99,40 00:14.990,75 10:16.305
2012,18,40 02:25.164,75 03:30.735
2012,17,40 00:14.034,75 07:26.900
2012,22,39 56:52.684,75 10:21.874
2012,13,39 55:31.893,75 09:33.177
2012,2,39 58:56.836,75 12:27.647
2012,22,40 01:21.366,75 05:37.208
2012,99,39 59:12.076,75 06:40.374
2012,6,39 59:34.615,75 06:37.098
2012,12,40 00:41.341,75 06:44.313
2012,12,39 56:29.947,75 12:31.928
2012,17,39 58:34.778,75 13:57.747
2012,16,39 57:17.491,75 09:04.108
2012,14,39 58:39.229,75 12:03.684
2012,2,39 57:22.551,75 09:46.043
2012,19,39 52:54.167,75 15:12.160
2012,13,39 55:17.485,75 11:26.110
2012,7,40 01:07.088,75 02:48.219
2012,13,40 02:09.918,75 11:38.294
2012,4,39 59:51.910,75 07:38.517
2012,2,40 01:43.906,75 05:09.211
2012,12,39 58:17.090,75 09:51.951
2012,18,39 53:08.013,75 12:35.402
2012,15,39 59:27.715,75 06:05.897
2012,19,40 02:12.228,75 05:07.252
2012,16,39 55:38.910,75 08:55.881
2012,10,40 00:22.198,75 05:44.664
2012,14,40 01:39.626,75 02:18.440
2012,0,39 59:20.414,75 08:07.321
2012,22,40 02:45.452,75 00:23.580
2012,11,39 59:43.592,75 10:15.226
2012,8,40 01:37.846,75 05:37.420
2012,19,39 55:38.431,75 10:58.990
2012,16,40 02:11.835,75 04:27.069
2012,23,39 59:17.720,75 08:06.128
2012,21,40 01:05.119,75 06:56.569
2012,23,40 00:55.211,75 03:13.727
2012,10,39 58:22.710,75 14:16.803
2012,18,39 55:11.208,75 11:17.768
2012,0,39 55:56.350,75 11:59.946
2012,7,39 58:30.302,75 11:42.002
2012,6,39 59:44.750,75 10:51.931
2012,7,40 01:09.102,75 05:18.740
2012,12,39 57:28.549,75 09:44.252
2012,10,40 01:00.648,75 08:58.512
2012,17,39 56:45.881,75 14:31.459
2012,21,39 54:29.896,75 09:04.346
2012,14,39 56:16.897,75 11:51.730
2012,16,39 58:01.668,75 08:49.739
2012,2,40 02:26.423,75 01:40.242
2012,2,39 57:30.735,75 08:26.547
2012,17,39 56:36.308,75 09:18.932
2012,99,40 01:53.619,75 09:08.046
2012,5,40 01:31.370,75 01:44.088
2012,13,39 58:45.965,75 13:31.446
2012,8,39 56:22.681,75 11:53.378
2012,16,40 01:38.783,75 03:44.998
2012,5,40 00:49.241,75 10:46.383
2012,9,39 59:45.755,75 04:58.891
2012,12,40 01:58.141,75 07:52.788
2012,22,39 59:23.298,75 07:31.934
2012,10,40 03:27.385,75 14:03.426
2012,16,39 55:56.838,75 10:26.137
2012,2,39 57:05.288,75 14:27.445
2012,16,39 56:46.487,75 11:20.733
2012,19,40 01:46.025,75 01:21.257
2012,12,39 56:39.314,75 10:13.155
2012,17,40 03:14.734,75 02:56.552
2012,6,39 57:31.363,75 09:43.712
2012,1,39 58:30.527,75 11:43.976
2012,15,39 59:34.314,75 08:00.517
2012,22,39 59:07.350,75 06:25.689
2012,20,39 55:56.906,75 13:28.606
2012,12,40 02:21.314,75 11:30.256
2012,99,40 00:21.613,75 05:30.664
2012,23,39 57:36.745,75 11:27.211
2012,16,40 01:53.180,75 03:34.772
2012,15,40 03:50.652,75 09:53.272
2012,99,39 58:59.469,75 08:41.816
2012,22,39 54:49.676,75 14:10.316
2012,6,39 57:46.530,75 11:29.044
2012,13,40 00:08.764,75 04:39.888
2012,9,39 58:32.542,75 07:13.776
2012,20,39 56:34.638,75 13:36.512
2012,13,39 57:02.405,75 09:56.532
2012,15,40 01:24.628,75 10:17.986
2012,99,39 59:29.295,75 07:21.395
2012,11,39 57:26.624,75 11:51.973
2012,20,39 57:39.331,75 14:41.973
2012,13,39 57:29.000,75 09:47.803
2012,8,39 53:31.043,75 14:31.507
2012,7,39 58:15.344,75 11:35.552
2012,9,39 57:02.466,75 12:11.883
2012,22,39 54:53.180,75 09:18.120
2012,7,40 03:48.997,75 11:14.620
2012,13,40 00:03.643,75 07:25.222
2012,11,39 59:10.485,75 06:15.828
2012,17,40 00:49.737,75 08:17.969
2012,12,40 01:20.289,75 09:43.290
2012,11,40 01:51.509,75 07:10.052
2012,3,39 58:10.379,75 08:22.482
2012,8,40 05:41.514,75 01:23.736
2012,10,39 57:15.920,75 10:17.978
2012,21,39 54:58.056,75 14:20.262
2012,7,40 02:35.649,75 03:08.136
2012,20,39 59:34.200,75 06:04.700
2012,20,39 58:44.040,75 08:50.377
2012,15,40 01:49.610,75 10:35.990
2012,16,39 57:36.752,75 10:00.695
2012,21,40 01:12.525,75 06:46.605
2012,22,40 02:50.173,75 10:03.883
2012,1,40 03:24.393,75 08:23.349
2012,0,39 58:27.498,75 15:44.172
2012,1,39 55:58.525,75 11:59.977
2012,18,39 58:44.706,75 07:23.109
2012,3,39 56:17.059,75 10:06.455
2012,12,40 00:16.895,75 09:07.641
2012,15,40 01:34.938,75 05:51.163
2012,17,39 59:41.135,75 14:02.857
2012,23,40 06:44.574,74 59:27.542
